ID	ENTREZ_GENE_ID
147968_at	147968
147991_at	147991
1479_at	1479
147_at	147
148003_at	148003
148014_at	148014
148022_at	148022
148046_at	148046
148066_at	148066
148103_at	148103
148109_at	148109
148113_at	148113
148137_at	148137
148145_at	148145
148156_at	148156
148170_at	148170
148189_at	148189
148198_at	148198
148203_at	148203
148206_at	148206
148213_at	148213
148223_at	148223
148229_at	148229
148231_at	148231
148252_at	148252
148254_at	148254
148266_at	148266
148268_at	148268
148281_at	148281
1482_at	1482
148304_at	148304
148327_at	148327
148345_at	148345
148362_at	148362
148398_at	148398
148413_at	148413
148418_at	148418
148423_at	148423
148479_at	148479
148523_at	148523
148534_at	148534
148545_at	148545
148581_at	148581
148641_at	148641
148645_at	148645
148696_at	148696
1486_at	1486
148709_at	148709
148713_at	148713
148738_at	148738
148741_at	148741
148753_at	148753
148789_at	148789
1487_at	1487
148808_at	148808
148811_at	148811
148823_at	148823
148824_at	148824
148867_at	148867
148870_at	148870
148898_at	148898
1488_at	1488
148930_at	148930
148932_at	148932
148979_at	148979
1489_at	1489
148_at	148
149018_at	149018
149041_at	149041
149047_at	149047
149069_at	149069
149076_at	149076
149086_at	149086
149095_at	149095
1490_at	1490
149111_at	149111
149134_at	149134
149175_at	149175
1491_at	1491
149233_at	149233
149281_at	149281
149297_at	149297
149345_at	149345
149351_at	149351
149371_at	149371
149373_at	149373
1493_at	1493
149420_at	149420
149428_at	149428
149461_at	149461
149465_at	149465
149466_at	149466
149473_at	149473
149478_at	149478
149483_at	149483
149499_at	149499
149563_at	149563
1495_at	1495
149603_at	149603
149620_at	149620
149628_at	149628
149643_at	149643
149647_at	149647
149685_at	149685
149699_at	149699
1496_at	1496
149708_at	149708
149773_at	149773
149775_at	149775
1497_at	1497
149830_at	149830
149837_at	149837
149840_at	149840
149934_at	149934
149950_at	149950
149951_at	149951
149954_at	149954
149986_at	149986
149992_at	149992
149998_at	149998
1499_at	1499
14_at	14
150000_at	150000
150051_at	150051
150082_at	150082
150084_at	150084
150094_at	150094
1500_at	1500
150135_at	150135
150142_at	150142
150147_at	150147
150159_at	150159
150160_at	150160
150165_at	150165
150185_at	150185
150197_at	150197
1501_at	1501
150209_at	150209
150223_at	150223
150244_at	150244
150248_at	150248
150274_at	150274
150275_at	150275
150280_at	150280
150290_at	150290
150291_at	150291
150297_at	150297
150350_at	150350
150353_at	150353
150356_at	150356
150365_at	150365
150368_at	150368
150372_at	150372
150379_at	150379
150381_at	150381
150383_at	150383
150384_at	150384
1503_at	1503
150465_at	150465
150468_at	150468
150483_at	150483
1504_at	1504
150538_at	150538
150568_at	150568
150572_at	150572
150577_at	150577
150590_at	150590
150622_at	150622
150677_at	150677
150678_at	150678
150681_at	150681
150684_at	150684
150696_at	150696
1506_at	1506
150709_at	150709
150726_at	150726
150737_at	150737
150763_at	150763
150771_at	150771
150776_at	150776
150786_at	150786
150864_at	150864
1508_at	1508
150921_at	150921
150935_at	150935
150946_at	150946
150962_at	150962
150967_at	150967
150992_at	150992
1509_at	1509
150_at	150
151011_at	151011
151050_at	151050
151056_at	151056
1510_at	1510
151112_at	151112
151121_at	151121
151126_at	151126
151171_at	151171
151174_at	151174
151176_at	151176
151188_at	151188
151194_at	151194
151195_at	151195
1511_at	1511
151234_at	151234
151242_at	151242
151246_at	151246
151254_at	151254
151258_at	151258
151278_at	151278
151295_at	151295
1512_at	1512
151300_at	151300
151306_at	151306
151325_at	151325
151354_at	151354
151393_at	151393
1513_at	1513
151449_at	151449
151473_at	151473
151475_at	151475
151477_at	151477
151484_at	151484
1514_at	1514
151507_at	151507
151516_at	151516
151525_at	151525
151531_at	151531
151534_at	151534
151556_at	151556
1515_at	1515
151613_at	151613
151636_at	151636
151647_at	151647
151648_at	151648
151649_at	151649
151651_at	151651
151658_at	151658
151742_at	151742
151790_at	151790
151827_at	151827
151835_at	151835
151871_at	151871
151877_at	151877
151887_at	151887
151888_at	151888
1518_at	1518
151903_at	151903
151963_at	151963
151987_at	151987
1519_at	1519
151_at	151
152002_at	152002
152006_at	152006
152007_at	152007
152015_at	152015
152024_at	152024
152065_at	152065
152078_at	152078
152098_at	152098
1520_at	1520
152100_at	152100
152110_at	152110
152118_at	152118
152137_at	152137
152138_at	152138
152185_at	152185
152189_at	152189
152195_at	152195
1521_at	1521
152206_at	152206
152217_at	152217
152225_at	152225
152273_at	152273
1522_at	1522
152302_at	152302
152330_at	152330
1523_at	1523
152404_at	152404
152405_at	152405
152485_at	152485
1524_at	1524
152503_at	152503
152518_at	152518
152519_at	152519
152559_at	152559
152573_at	152573
152578_at	152578
152579_at	152579
152586_at	152586
1525_at	1525
152641_at	152641
152687_at	152687
152742_at	152742
152756_at	152756
152789_at	152789
1527_at	1527
152815_at	152815
152816_at	152816
152831_at	152831
152877_at	152877
1528_at	1528
152926_at	152926
152940_at	152940
152992_at	152992
152_at	152
153020_at	153020
153090_at	153090
153129_at	153129
153163_at	153163
153201_at	153201
153218_at	153218
153222_at	153222
153241_at	153241
153328_at	153328
153339_at	153339
153364_at	153364
153396_at	153396
153443_at	153443
153469_at	153469
153478_at	153478
1534_at	1534
153527_at	153527
153562_at	153562
153571_at	153571
153572_at	153572
153579_at	153579
1535_at	1535
153642_at	153642
153643_at	153643
153657_at	153657
153684_at	153684
1536_at	1536
153733_at	153733
153743_at	153743
153745_at	153745
153768_at	153768
153769_at	153769
153770_at	153770
1537_at	1537
153830_at	153830
1538_at	1538
153910_at	153910
153918_at	153918
1539_at	1539
153_at	153
154007_at	154007
154043_at	154043
154064_at	154064
154075_at	154075
154089_at	154089
154091_at	154091
154092_at	154092
1540_at	1540
154141_at	154141
154150_at	154150
154197_at	154197
154214_at	154214
154215_at	154215
154288_at	154288
154313_at	154313
154386_at	154386
1543_at	1543
154442_at	154442
154449_at	154449
154467_at	154467
1544_at	1544
1545_at	1545
154661_at	154661
154664_at	154664
154743_at	154743
154754_at	154754
154761_at	154761
154790_at	154790
154791_at	154791
154796_at	154796
154807_at	154807
154810_at	154810
154822_at	154822
154860_at	154860
154865_at	154865
154872_at	154872
154881_at	154881
1548_at	1548
154907_at	154907
1549_at	1549
154_at	154
155006_at	155006
155038_at	155038
155051_at	155051
155054_at	155054
155060_at	155060
155061_at	155061
155066_at	155066
155184_at	155184
155185_at	155185
155368_at	155368
155370_at	155370
155382_at	155382
1553_at	1553
155400_at	155400
155435_at	155435
155465_at	155465
1555_at	1555
1556_at	1556
1557_at	1557
1558_at	1558
1559_at	1559
155_at	155
1562_at	1562
1564_at	1564
1565_at	1565
156_at	156
1571_at	1571
157247_at	157247
157273_at	157273
157285_at	157285
1572_at	1572
157310_at	157310
157313_at	157313
157376_at	157376
157378_at	157378
157381_at	157381
1573_at	1573
157506_at	157506
157556_at	157556
157567_at	157567
157570_at	157570
157574_at	157574
157627_at	157627
157638_at	157638
157657_at	157657
157680_at	157680
157693_at	157693
157695_at	157695
157697_at	157697
1576_at	1576
157724_at	157724
157739_at	157739
157753_at	157753
157769_at	157769
157773_at	157773
157777_at	157777
1577_at	1577
157807_at	157807
157848_at	157848
157855_at	157855
157869_at	157869
157922_at	157922
157927_at	157927
157983_at	157983
1579_at	1579
157_at	157
158035_at	158035
158038_at	158038
158046_at	158046
158055_at	158055
158056_at	158056
158062_at	158062
158067_at	158067
1580_at	1580
158131_at	158131
158135_at	158135
158158_at	158158
158160_at	158160
1581_at	1581
158219_at	158219
158228_at	158228
158234_at	158234
158248_at	158248
158257_at	158257
158293_at	158293
158297_at	158297
1582_at	1582
158314_at	158314
158326_at	158326
158358_at	158358
158376_at	158376
158381_at	158381
158399_at	158399
1583_at	1583
158401_at	158401
158405_at	158405
158427_at	158427
158431_at	158431
158435_at	158435
158471_at	158471
1584_at	1584
158506_at	158506
158511_at	158511
158521_at	158521
158572_at	158572
158584_at	158584
158586_at	158586
1585_at	1585
158696_at	158696
1586_at	1586
158724_at	158724
158747_at	158747
158763_at	158763
158787_at	158787
158798_at	158798
1587_at	1587
158800_at	158800
158801_at	158801
158809_at	158809
158830_at	158830
158833_at	158833
158835_at	158835
158866_at	158866
158880_at	158880
1588_at	1588
158931_at	158931
158983_at	158983
1589_at	1589
158_at	158
159013_at	159013
159090_at	159090
159091_at	159091
1590_at	1590
159125_at	159125
159162_at	159162
159195_at	159195
1591_at	1591
159296_at	159296
1592_at	1592
159371_at	159371
1593_at	1593
1594_at	1594
1595_at	1595
159686_at	159686
159963_at	159963
159989_at	159989
159_at	159
15_at	15
160065_at	160065
1600_at	1600
160140_at	160140
1601_at	1601
160287_at	160287
160298_at	160298
1602_at	1602
160313_at	160313
160335_at	160335
160364_at	160364
160365_at	160365
1603_at	1603
160418_at	160418
160419_at	160419
160428_at	160428
160492_at	160492
1604_at	1604
160518_at	160518
1605_at	1605
160622_at	160622
1606_at	1606
160728_at	160728
160760_at	160760
160762_at	160762
160777_at	160777
1607_at	1607
160851_at	160851
160857_at	160857
160897_at	160897
1608_at	1608
1609_at	1609
160_at	160
161003_at	161003
1610_at	1610
161142_at	161142
161145_at	161145
161159_at	161159
161176_at	161176
161198_at	161198
1611_at	1611
161247_at	161247
161253_at	161253
161291_at	161291
1612_at	1612
161357_at	161357
161394_at	161394
1613_at	1613
161424_at	161424
161436_at	161436
161497_at	161497
161502_at	161502
161514_at	161514
161582_at	161582
1615_at	1615
161635_at	161635
1616_at	1616
161725_at	161725
161742_at	161742
161753_at	161753
161779_at	161779
161823_at	161823
161829_at	161829
161835_at	161835
161882_at	161882
1618_at	1618
161931_at	161931
161_at	161
162073_at	162073
162083_at	162083
1620_at	1620
162137_at	162137
1621_at	1621
162239_at	162239
162282_at	162282
1622_at	1622
162333_at	162333
162387_at	162387
162394_at	162394
162417_at	162417
162427_at	162427
162461_at	162461
162466_at	162466
162494_at	162494
162514_at	162514
162515_at	162515
162517_at	162517
162540_at	162540
162605_at	162605
162655_at	162655
162681_at	162681
162699_at	162699
1627_at	1627
1628_at	1628
162962_at	162962
162963_at	162963
162966_at	162966
162967_at	162967
162968_at	162968
162972_at	162972
162979_at	162979
162989_at	162989
162993_at	162993
162998_at	162998
1629_at	1629
162_at	162
163033_at	163033
163049_at	163049
163050_at	163050
163051_at	163051
163059_at	163059
163071_at	163071
163081_at	163081
163087_at	163087
1630_at	1630
163115_at	163115
163126_at	163126
163131_at	163131
163154_at	163154
163175_at	163175
163183_at	163183
163223_at	163223
163227_at	163227
163255_at	163255
163259_at	163259
1632_at	1632
163351_at	163351
1633_at	1633
163404_at	163404
163479_at	163479
163486_at	163486
1634_at	1634
163589_at	163589
163590_at	163590
1635_at	1635
163688_at	163688
1636_at	1636
163702_at	163702
163732_at	163732
163742_at	163742
163747_at	163747
163778_at	163778
163782_at	163782
163786_at	163786
163859_at	163859
163882_at	163882
1638_at	1638
163933_at	163933
1639_at	1639
163_at	163
164022_at	164022
164045_at	164045
164091_at	164091
164118_at	164118
164127_at	164127
164153_at	164153
1641_at	1641
164237_at	164237
164284_at	164284
1642_at	1642
164312_at	164312
164380_at	164380
164395_at	164395
1643_at	1643
1644_at	1644
164592_at	164592
164633_at	164633
164656_at	164656
164668_at	164668
164684_at	164684
1646_at	1646
164714_at	164714
164781_at	164781
1647_at	1647
164832_at	164832
1649_at	1649
164_at	164
165055_at	165055
165082_at	165082
1650_at	1650
165100_at	165100
165140_at	165140
165186_at	165186
165215_at	165215
165257_at	165257
1652_at	1652
165324_at	165324
1653_at	1653
1654_at	1654
165530_at	165530
165545_at	165545
1655_at	1655
165631_at	165631
165679_at	165679
1656_at	1656
165721_at	165721
1657_at	1657
165829_at	165829
165904_at	165904
165918_at	165918
1659_at	1659
165_at	165
166012_at	166012
1660_at	1660
1662_at	1662
166336_at	166336
166348_at	166348
166378_at	166378
166379_at	166379
1663_at	1663
1665_at	1665
166614_at	166614
166647_at	166647
166655_at	166655
1666_at	1666
166752_at	166752
166785_at	166785
166793_at	166793
166815_at	166815
166824_at	166824
166863_at	166863
1668_at	1668
166929_at	166929
166968_at	166968
166979_at	166979
1669_at	1669
166_at	166
1670_at	1670
167127_at	167127
167153_at	167153
1671_at	1671
167227_at	167227
1672_at	1672
167359_at	167359
1673_at	1673
167410_at	167410
167465_at	167465
1674_at	1674
167555_at	167555
1675_at	1675
167681_at	167681
167691_at	167691
1676_at	1676
1677_at	1677
167826_at	167826
167838_at	167838
1678_at	1678
167_at	167
168002_at	168002
168090_at	168090
168374_at	168374
168391_at	168391
168400_at	168400
168417_at	168417
168433_at	168433
168448_at	168448
168451_at	168451
168455_at	168455
168507_at	168507
168537_at	168537
168544_at	168544
168620_at	168620
168667_at	168667
168741_at	168741
1687_at	1687
168850_at	168850
168975_at	168975
169026_at	169026
169044_at	169044
1690_at	1690
169166_at	169166
169200_at	169200
169270_at	169270
169355_at	169355
169436_at	169436
169522_at	169522
169611_at	169611
169693_at	169693
169714_at	169714
169792_at	169792
169834_at	169834
169841_at	169841
169966_at	169966
169981_at	169981
16_at	16
170062_at	170062
170063_at	170063
170067_at	170067
170082_at	170082
170261_at	170261
170302_at	170302
170370_at	170370
170371_at	170371
170384_at	170384
170392_at	170392
170393_at	170393
170394_at	170394
170425_at	170425
170463_at	170463
170482_at	170482
170487_at	170487
170506_at	170506
170572_at	170572
170575_at	170575
170589_at	170589
170591_at	170591
170622_at	170622
170626_at	170626
170627_at	170627
170679_at	170679
170680_at	170680
170685_at	170685
170689_at	170689
170690_at	170690
170691_at	170691
170692_at	170692
170712_at	170712
170825_at	170825
170850_at	170850
170954_at	170954
170958_at	170958
170959_at	170959
170960_at	170960
170961_at	170961
171017_at	171017
171019_at	171019
171022_at	171022
