GeneID	Symbol
31385	100188862	DUP3Q29
31386	100188863	ENDO1
31387	100188864	IH
31388	100188865	LMPH1B
31389	100188867	HPC14
31390	100188868	HPC15
31391	100188869	DEL15Q13.3
31392	100188870	CELIAC8
31393	100188871	CELIAC9
31394	100188872	CELIAC10
31395	100188873	CELIAC11
31396	100188874	CELIAC12
31397	100188875	CELIAC13
31398	100188876	IHPS3
31399	100188877	CHDS9
31400	100188880	HPRHP
31401	100188881	MFT2
31402	100188882	BMND9
31403	100188883	BMND10
31404	100188884	BMND11
31405	100188885	ANIB7
31406	100188886	ANIB8
31407	100188887	CRCS5
31408	100188891	ZNF123P
31409	100188893	TOMM6
31410	100188945	CDCA4P4
31411	100188947	HECTD2-AS1
31412	100188949	LINC00426
31413	100188952	IBD12
31414	100188953	LINC00092
31415	100188954	DNMBP-AS1
31416	100188985	TRG-GCC2-4
31417	100188986	TRH-GTG1-7
31418	100188987	TRH-GTG1-5
31419	100188988	TRH-GTG1-8
31420	100188989	TRU-TCA3-1
31421	100188990	TRV-AAC1-2
31422	100188991	TRH-GTG1-1
31423	100188992	TRV-AAC2-1
31424	100188993	TRV-TAC1-1
31425	100188994	TRD-GTC4-1
31426	100188995	TRK-CTT6-1
31427	100188996	TRN-GTT14-1
31428	100188997	TRG-TCC4-1
31429	100188998	TRQ-CTG7-1
31430	100188999	TRK-CTT15-1
31431	100189000	TRE-TTC12-1
31432	100189001	TRY-GTA5-5
31433	100189002	TRS-GCT2-1
31434	100189003	TRL-CAA6-1
31435	100189004	TRL-AAG1-3
31436	100189005	TRN-GTT7-1
31437	100189006	TRT-AGT1-3
31438	100189007	TRE-CTC3-1
31439	100189008	TRC-GCA11-1
31440	100189009	TRL-CAG1-2
31441	100189010	TRQ-TTG10-1
31442	100189011	TRG-TCC2-6
31443	100189012	TRR-TCT5-1
31444	100189013	TRK-CTT1-2
31445	100189014	TRV-AAC5-1
31446	100189015	TRX-CAT1-1
31447	100189016	TRQ-CTG15-1
31448	100189017	TRE-CTC1-5
31449	100189018	TRL-CAG1-6
31450	100189019	TRP-AGG2-1
31451	100189020	TRP-AGG1-1
31452	100189021	TRA-CGC3-1
31453	100189022	TRY-GTA2-1
31454	100189024	TRE-CTC1-6
31455	100189025	TRR-TCG6-1
31456	100189026	TRQ-TTG6-1
31457	100189028	TRI-TAT2-2
31458	100189029	TRC-GCA22-1
31459	100189030	TRE-TTC2-1
31460	100189031	TRE-TTC5-1
31461	100189032	TRL-TAG3-1
31462	100189033	TRA-CGC4-1
31463	100189034	TRR-TCG5-1
31464	100189035	TRT-CGT1-1
31465	100189036	TRN-GTT2-4
31466	100189037	TRS-CGA1-1
31467	100189038	TRL-CAA3-1
31468	100189039	TRG-TCC2-5
31469	100189040	TRX-CAT1-4
31470	100189041	TRS-CGA2-1
31471	100189042	TRA-AGC6-1
31472	100189043	TRL-AAG5-1
31473	100189044	TRE-CTC8-1
31474	100189045	TRG-CCC5-1
31475	100189046	TRA-AGC4-1
31476	100189047	TRA-AGC5-1
31477	100189048	TRW-CCA3-2
31478	100189049	TRC-GCA18-1
31479	100189050	TRI-GAT1-2
31480	100189051	TRK-TTT12-1
31481	100189052	TRC-GCA2-2
31482	100189053	TRK-TTT4-1
31483	100189054	TRE-TTC13-1
31484	100189055	NMTRS-TGA1-1
31485	100189056	TRQ-CTG4-1
31486	100189057	TRY-GTA9-1
31487	100189058	NMTRQ-TTG14-1
31488	100189059	TRN-GTT8-1
31489	100189060	TRA-AGC13-2
31490	100189061	TRD-GTC5-1
31491	100189062	TRK-CTT4-1
31492	100189063	TRE-TTC2-2
31493	100189064	TRG-TCC2-1
31494	100189065	TRH-GTG1-9
31495	100189066	TRA-TGC5-1
31496	100189067	TRL-TAA4-1
31497	100189068	TRE-TTC8-1
31498	100189069	TRN-GTT16-1
31499	100189070	TRS-AGA4-1
31500	100189071	TRI-AAT2-1
31501	100189072	TRP-AGG2-4
31502	100189073	TRV-CAC12-1
31503	100189074	TRQ-TTG3-3
31504	100189075	TRC-GCA12-1
31505	100189077	TRS-AGA2-2
31506	100189078	TRR-CCT1-1
31507	100189079	TRN-GTT16-3
31508	100189080	TRSUP-TTA1-1
31509	100189081	TRG-GCC6-1
31510	100189082	TRA-TGC6-1
31511	100189083	TRN-GTT2-3
31512	100189084	TRR-CCG1-2
31513	100189085	TRM-CAT7-1
31514	100189086	TRT-CGT2-1
31515	100189087	TRD-GTC7-1
31516	100189088	TRP-TGG3-2
31517	100189089	TRL-CAG2-2
31518	100189090	TRC-GCA4-1
31519	100189091	TRE-CTC1-2
31520	100189092	TRA-AGC7-1
31521	100189093	TRA-AGC2-1
31522	100189094	TRX-CAT1-3
31523	100189095	TRI-AAT8-1
31524	100189096	TRN-GTT17-1
31525	100189097	TRC-GCA3-1
31526	100189098	TRK-TTT8-1
31527	100189099	TRR-ACG2-3
31528	100189100	TRM-CAT4-1
31529	100189101	TRV-CAC7-1
31530	100189102	TRY-GTA5-2
31531	100189103	TRR-ACG2-1
31532	100189104	TRK-TTT11-1
31533	100189105	TRC-GCA2-3
31534	100189106	TRA-AGC12-3
31535	100189107	TRK-CTT1-1
31536	100189108	TRN-GTT11-1
31537	100189109	TRR-TCT3-1
31538	100189110	TRK-CTT2-4
31539	100189111	TRM-CAT3-2
31540	100189112	TRW-CCA3-3
31541	100189113	TRE-CTC17-1
31542	100189114	TRA-TGC2-1
31543	100189115	TRR-TCT3-2
31544	100189116	TRA-AGC20-1
31545	100189117	TRA-AGC15-1
31546	100189118	TRL-AAG4-1
31547	100189119	TRK-CTT3-1
31548	100189120	TRD-GTC2-5
31549	100189121	TRQ-CTG1-3
31550	100189122	TRK-TTT3-1
31551	100189123	TRW-CCA1-1
31552	100189124	TRP-CGG1-3
31553	100189125	TRK-TTT1-1
31554	100189126	TRN-GTT1-1
31555	100189127	TRN-GTT3-2
31556	100189128	TRA-AGC10-1
31557	100189129	TRE-TTC11-1
31558	100189130	TRL-CAG2-1
31559	100189131	TRI-TAT2-3
31560	100189132	TRI-GAT1-1
31561	100189133	TRR-TCT1-1
31562	100189134	TRD-GTC2-4
31563	100189135	TRM-CAT2-1
31564	100189136	TRP-AGG2-7
31565	100189137	TRF-GAA1-1
31566	100189138	TRQ-TTG2-1
31567	100189139	TRL-CAG1-5
31568	100189140	TRQ-CTG3-2
31569	100189141	TRG-TCC2-3
31570	100189142	TRV-CAC8-1
31571	100189143	TRT-AGT6-1
31572	100189144	TRC-GCA1-1
31573	100189145	TRF-GAA5-1
31574	100189146	TRC-GCA16-1
31575	100189148	TRI-AAT7-1
31576	100189149	TRA-TGC1-1
31577	100189150	TRD-GTC6-1
31578	100189151	TRL-TAG2-1
31579	100189152	TRS-CGA4-1
31580	100189153	TRI-AAT5-1
31581	100189154	TRQ-CTG8-2
31582	100189155	TRC-GCA5-1
31583	100189156	TRA-AGC9-1
31584	100189157	TRS-GCT1-1
31585	100189158	TRD-GTC2-6
31586	100189159	TRS-GCT5-1
31587	100189160	TRG-GCC1-4
31588	100189161	TRV-AAC4-1
31589	100189162	TRY-GTA3-1
31590	100189163	TRG-GCC2-5
31591	100189164	TRL-TAA2-1
31592	100189165	TRN-GTT16-4
31593	100189166	TRR-TCT4-1
31594	100189167	TRR-ACG2-2
31595	100189168	TRR-CCT3-1
31596	100189169	TRL-AAG3-1
31597	100189170	TRF-GAA3-1
31598	100189171	TRW-CCA4-1
31599	100189172	TRP-CGG2-1
31600	100189173	TRR-CCG1-3
31601	100189174	TRH-GTG1-4
31602	100189175	TRL-TAA5-1
31603	100189176	TRN-GTT2-5
31604	100189177	TRC-GCA19-1
31605	100189178	TRV-AAC6-1
31606	100189179	TRC-GCA6-1
31607	100189180	TRK-CTT9-1
31608	100189181	TRR-CCT2-1
31609	100189182	TRK-TTT6-1
31610	100189183	TRN-GTT13-1
31611	100189184	TRS-AGA2-6
31612	100189185	TRQ-TTG3-2
31613	100189186	TRX-CAT3-1
31614	100189187	TRT-AGT1-1
31615	100189188	TRG-TCC2-4
31616	100189189	TRQ-CTG1-2
31617	100189190	TRW-CCA5-1
31618	100189191	TRV-TAC1-2
31619	100189192	TRA-AGC21-1
31620	100189193	TRN-GTT9-2
31621	100189194	TRC-GCA23-1
31622	100189195	TRN-GTT2-6
31623	100189196	TRV-CAC9-1
31624	100189197	TRC-GCA2-1
31625	100189198	TRK-CTT2-1
31626	100189199	TRL-CAA4-1
31627	100189200	TRD-GTC3-1
31628	100189201	TRM-CAT1-1
31629	100189202	TRL-AAG2-2
31630	100189203	TRW-CCA2-1
31631	100189204	TRL-CAG3-1
31632	100189205	TRS-CGA3-1
31633	100189206	TRG-TCC3-1
31634	100189207	TRD-GTC1-1
31635	100189208	TRG-GCC2-2
31636	100189209	TRK-CTT5-1
31637	100189210	TRE-TTC16-1
31638	100189211	TRP-CGG1-1
31639	100189212	TRA-AGC18-2
31640	100189213	TRI-AAT3-1
31641	100189214	TRQ-CTG6-1
31642	100189215	NMTRQ-TTG3-1
31643	100189216	TRM-CAT3-1
31644	100189217	TRQ-CTG8-1
31645	100189218	TRS-GCT6-1
31646	100189219	TRY-GTA6-1
31647	100189220	TRG-GCC5-1
31648	100189221	TRP-CGG1-2
31649	100189222	TRT-AGT1-2
31650	100189223	TRP-AGG2-2
31651	100189224	TRP-TGG2-1
31652	100189225	TRS-GCT4-1
31653	100189226	TRM-CAT6-1
31654	100189227	TRV-CAC1-6
31655	100189228	TRV-CAC5-1
31656	100189229	TRS-GCT4-2
31657	100189230	TRG-GCC1-3
31658	100189231	TRG-CCC2-1
31659	100189232	TRA-TGC3-2
31660	100189233	TRN-GTT15-1
31661	100189234	TRK-TTT3-3
31662	100189235	TRD-GTC2-2
31663	100189236	TRE-CTC5-1
31664	100189237	TRL-CAA1-2
31665	100189238	TRK-TTT5-1
31666	100189239	TRD-GTC2-8
31667	100189240	TRL-TAA3-1
31668	100189242	TRH-GTG3-1
31669	100189243	TRR-ACG1-3
31670	100189244	TRK-CTT8-1
31671	100189245	TRT-CGT4-1
31672	100189246	TRA-AGC19-1
31673	100189247	TRS-AGA2-4
31674	100189248	TRS-AGA2-5
31675	100189249	TRI-AAT1-1
31676	100189250	TRC-GCA9-1
31677	100189251	TRF-GAA1-5
31678	100189252	TRG-GCC1-2
31679	100189253	TRY-ATA1-1
31680	100189254	TRF-GAA1-2
31681	100189255	TRX-CAT1-8
31682	100189256	TRA-TGC8-1
31683	100189257	TRN-GTT11-2
31684	100189258	TRT-CGT6-1
31685	100189259	TRE-CTC1-4
31686	100189260	TRG-TCC2-2
31687	100189261	TRQ-CTG4-2
31688	100189262	TRF-GAA6-1
31689	100189263	TRT-TGT5-1
31690	100189264	TRR-TCG1-1
31691	100189265	TRI-TAT2-1
31692	100189266	TRN-GTT20-1
31693	100189267	TRC-GCA15-1
31694	100189268	TRQ-CTG2-1
31695	100189269	TRE-CTC1-7
31696	100189270	TRR-CCT5-1
31697	100189271	TRN-GTT16-2
31698	100189272	TRY-GTA1-1
31699	100189273	TRL-AAG1-2
31700	100189274	TRG-GCC4-1
31701	100189275	TRI-AAT5-4
31702	100189276	TRP-AGG2-3
31703	100189277	TRG-CCC3-1
31704	100189278	TRY-GTA10-1
31705	100189279	TRS-TGA1-1
31706	100189280	TRA-TGC3-1
31707	100189281	TRP-TGG3-5
31708	100189282	TRK-CTT2-5
31709	100189283	TRV-TAC2-1
31710	100189284	TRG-GCC1-5
31711	100189285	TRS-GCT3-1
31712	100189286	TRP-TGG1-1
31713	100189287	TRQ-CTG1-1
31714	100189288	TRL-CAG1-7
31715	100189289	TRC-GCA17-1
31716	100189290	TRD-GTC2-3
31717	100189291	TRL-AAG2-4
31718	100189292	TRD-GTC2-7
31719	100189293	TRF-GAA4-1
31720	100189294	TRK-TTT2-1
31721	100189295	TRA-AGC2-2
31722	100189296	TRP-AGG2-8
31723	100189297	TRX-CAT1-6
31724	100189298	TRG-CCC1-2
31725	100189299	TRA-AGC3-1
31726	100189300	TRT-CGT5-1
31727	100189301	TRL-CAA2-1
31728	100189302	TRQ-CTG17-1
31729	100189303	TRM-CAT5-1
31730	100189304	TRN-GTT9-1
31731	100189305	TRC-GCA10-1
31732	100189306	TRF-GAA1-6
31733	100189307	TRH-GTG1-3
31734	100189308	TRA-CGC1-1
31735	100189309	TRW-CCA6-1
31736	100189310	TRI-AAT5-3
31737	100189311	TRK-CTT11-1
31738	100189312	TRA-AGC16-1
31739	100189313	TRL-TAA1-1
31740	100189314	TRG-GCC2-3
31741	100189315	TRX-CAT1-7
31742	100189316	TRL-CAG1-3
31743	100189317	TRQ-CTG1-4
31744	100189318	TRV-AAC1-1
31745	100189319	TRT-AGT2-1
31746	100189320	TRN-ATT1-1
31747	100189321	TRQ-TTG3-1
31748	100189322	TRQ-CTG10-1
31749	100189323	TRN-GTT3-1
31750	100189324	TRI-TAT1-1
31751	100189325	NMTRL-TAA1-1
31752	100189326	TRV-CAC4-1
31753	100189327	TRA-AGC12-2
31754	100189328	TRL-AAG2-1
31755	100189329	TRQ-CTG5-1
31756	100189330	TRSUP-TTA2-1
31757	100189331	TRS-GCT4-3
31758	100189332	TRK-TTT7-1
31759	100189333	TRE-TTC1-2
31760	100189334	TRH-GTG1-2
31761	100189335	TRP-TGG3-3
31762	100189336	TRI-AAT5-2
31763	100189337	TRY-GTA8-1
31764	100189338	TRN-GTT16-5
31765	100189339	TRA-TGC4-1
31766	100189340	TRT-AGT2-2
31767	100189341	TRA-AGC18-1
31768	100189342	TRV-TAC3-1
31769	100189343	TRD-GTC2-9
31770	100189344	TRT-TGT1-1
31771	100189345	TRX-CAT1-5
31772	100189346	TRA-AGC1-1
31773	100189347	TRD-GTC2-10
31774	100189348	TRI-TAT3-1
31775	100189349	TRL-AAG8-1
31776	100189350	TRH-GTG2-1
31777	100189351	TRQ-CTG18-1
31778	100189352	TRS-AGA1-1
31779	100189353	TRA-AGC17-1
31780	100189354	TRM-CAT4-2
31781	100189355	TRC-GCA20-1
31782	100189356	TRN-GTT12-1
31783	100189357	TRC-GCA13-1
31784	100189358	TRA-AGC14-1
31785	100189359	TRC-GCA8-1
31786	100189360	TRT-CGT3-1
31787	100189361	TRP-AGG3-1
31788	100189362	TRL-AAG1-1
31789	100189363	TRV-CAC2-1
31790	100189364	TRL-CAG1-4
31791	100189365	TRR-CCG1-1
31792	100189366	TRG-GCC1-1
31793	100189367	TRK-CTT10-1
31794	100189368	TRV-CAC6-1
31795	100189369	TRA-AGC12-1
31796	100189370	TRL-CAA5-1
31797	100189371	TRR-TCG3-1
31798	100189372	TRI-AAT6-1
31799	100189373	TRV-CAC1-1
31800	100189374	TRT-AGT4-1
31801	100189375	TRC-GCA21-1
31802	100189376	TRC-GCA9-3
31803	100189377	NMTRL-TAA4-1
31804	100189378	TRT-TGT2-1
31805	100189379	TRC-GCA9-4
31806	100189380	TRG-GCC2-1
31807	100189381	TRN-GTT19-1
31808	100189382	TRS-AGA2-1
31809	100189383	TRD-GTC2-11
31810	100189384	TRE-CTC1-1
31811	100189385	TRE-CTC1-3
31812	100189386	TRQ-CTG3-1
31813	100189387	TRI-AAT5-5
31814	100189388	TRP-TGG3-4
31815	100189389	TRQ-CTG12-1
31816	100189390	TRK-TTT9-1
31817	100189391	TRM-CAT4-3
31818	100189392	TRK-TTT16-1
31819	100189393	TRI-AAT4-1
31820	100189394	TRL-CAG1-1
31821	100189395	TRA-CGC5-1
31822	100189396	TRR-ACG1-1
31823	100189397	NMTRQ-TTG5-1
31824	100189398	TRA-AGC8-2
31825	100189399	TRK-CTT2-2
31826	100189400	TRA-CGC2-1
31827	100189401	TRI-AAT7-2
31828	100189402	TRN-GTT2-2
31829	100189404	TRV-AAC7-1
31830	100189405	TRY-GTA4-1
31831	100189406	TRR-CCT4-1
31832	100189407	TRE-TTC4-2
31833	100189408	TRV-TAC4-1
31834	100189409	TRE-CTC2-1
31835	100189410	TRR-TCG2-1
31836	100189411	TRA-AGC13-1
31837	100189412	TRD-GTC2-1
31838	100189413	TRC-GCA9-2
31839	100189414	TRC-GCA2-4
31840	100189415	TRF-GAA1-3
31841	100189416	TRV-CAC3-1
31842	100189417	TRE-CTC6-1
31843	100189418	TRE-TTC1-1
31844	100189419	TRT-TGT4-1
31845	100189420	TRS-AGA6-1
31846	100189421	TRF-GAA7-1
31847	100189422	TRQ-TTG4-1
31848	100189423	TRA-AGC9-2
31849	100189424	TRY-GTA5-3
31850	100189425	TRK-TTT3-2
31851	100189426	TRSUP-CTA1-1
31852	100189427	TRI-GAT1-3
31853	100189428	TRR-ACG2-4
31854	100189429	TRL-AAG6-1
31855	100189430	TRS-TGA3-1
31856	100189431	TRD-GTC8-1
31857	100189432	TRS-AGA5-1
31858	100189433	TRT-AGT3-1
31859	100189434	TRA-AGC22-1
31860	100189435	TRC-GCA14-1
31861	100189436	TRW-CCA3-1
31862	100189437	TRY-GTA5-1
31863	100189438	TRT-AGT5-1
31864	100189439	TRK-CTT13-1
31865	100189440	TRE-CTC12-1
31866	100189441	TRL-TAG4-1
31867	100189442	TRSUP-CTA2-1
31868	100189443	TRR-CCT7-1
31869	100189444	TRQ-TTG7-1
31870	100189445	NMTRQ-TTG7-1
31871	100189446	TRF-GAA8-1
31872	100189447	TRC-GCA25-1
31873	100189448	NMTRQ-TTG8-1
31874	100189449	TRR-CCT6-2
31875	100189450	TRE-CTC14-1
31876	100189451	NMTRQ-TTG9-1
31877	100189452	TRQ-CTG11-1
31878	100189453	TRSUP-TTA3-1
31879	100189454	TRE-TTC10-1
31880	100189455	TRP-GGG1-1
31881	100189456	NMTRL-TAA6-1
31882	100189457	TRE-TTC7-1
31883	100189458	TRG-CCC7-1
31884	100189459	TRE-CTC13-1
31885	100189460	TRG-TCC5-1
31886	100189461	NMTRQ-CTG1-1
31887	100189462	TRI-AAT10-1
31888	100189463	NMTRP-TGG1-1
31889	100189464	TRK-CTT12-1
31890	100189465	TRE-TTC6-1
31891	100189466	NMTRL-TAA5-1
31892	100189467	TRK-CTT14-1
31893	100189468	TRA-AGC23-1
31894	100189469	TRA-TGC10-1
31895	100189470	TRSUP-CTA3-1
31896	100189471	TRF-GAA12-1
31897	100189472	TRF-GAA11-1
31898	100189473	TRQ-TTG5-1
31899	100189474	TRI-AAT11-1
31900	100189475	NMTRQ-TTG1-1
31901	100189476	TRP-AGG6-1
31902	100189477	TRV-CAC14-1
31903	100189478	NMTRQ-TTG12-1
31904	100189479	TRV-CAC11-2
31905	100189480	TRK-TTT10-1
31906	100189481	TRI-AAT12-1
31907	100189482	TRP-AGG5-1
31908	100189483	TRP-TGG4-1
31909	100189484	TRE-TTC15-1
31910	100189485	TRE-TTC14-1
31911	100189486	TRG-CCC4-1
31912	100189487	TRS-AGA7-1
31913	100189488	TRE-CTC11-1
31914	100189489	NMTRQ-TTG4-1
31915	100189490	TRN-GTT23-1
31916	100189491	TRE-CTC7-1
31917	100189492	TRE-CTC18-1
31918	100189493	TRL-AAG7-1
31919	100189494	TRE-CTC9-1
31920	100189495	TRD-GTC10-1
31921	100189496	TRY-GTA12-1
31922	100189497	TRF-GAA10-1
31923	100189498	TRG-CCC6-1
31924	100189499	TRL-CAA7-1
31925	100189500	TRV-CAC13-1
31926	100189501	NMTRQ-TTG11-1
31927	100189502	TRR-CCT8-1
31928	100189503	TRQ-CTG16-1
31929	100189504	TRK-TTT15-1
31930	100189505	TRQ-TTG8-1
31931	100189506	TRE-CTC4-1
31932	100189507	TRY-GTA11-1
31933	100189508	TRC-ACA1-1
31934	100189509	TRQ-TTG9-1
31935	100189510	NMTRQ-TTG6-1
31936	100189511	TRG-TCC6-1
31937	100189512	NMTRS-TGA3-1
31938	100189513	NMTRV-TAC1-1
31939	100189514	TRK-TTT14-1
31940	100189515	TRP-TGG5-1
31941	100189516	NMTRQ-TTG2-1
31942	100189517	TRN-GTT10-1
31943	100189518	TRE-TTC9-1
31944	100189519	TRK-TTT17-1
31945	100189520	NMTRL-TAA3-1
31946	100189522	NMTRL-TAA2-1
31947	100189523	TRQ-CTG14-1
31948	100189524	NMTRQ-TTG10-1
31949	100189525	NMTRS-TGA2-1
31950	100189526	TRS-ACT1-1
31951	100189527	TRE-CTC15-1
31952	100189528	TRE-CTC16-1
31953	100189529	TRA-TGC9-1
31954	100189530	TRP-AGG4-1
31955	100189531	TRQ-CTG9-1
31956	100189532	TRE-CTC10-1
31957	100189533	TRF-GAA9-1
31958	100189534	TRN-GTT22-1
31959	100189535	NMTRQ-TTG13-1
31960	100189536	TRK-CTT16-1
31961	100189537	TRR-CCT9-1
31962	100189538	TRQ-CTG13-1
31963	100189539	TRK-TTT13-1
31964	100189540	NMTRQ-TTG15-1
31965	100189541	TRV-CAC1-4
31966	100189589	DCTN1-AS1
31967	100190785	IS4
31968	100190786	CILD8
31969	100190787	GEFSP6
31970	100190788	IBD20
31971	100190789	TSHQTL1
31972	100190790	ADHD5
31973	100190791	ADHD6
31974	100190799	LDHAP2
31975	100190800	LDHAP7
31976	100190922	LOC100190922
31977	100190923	EIF4EBP2P2
31978	100190924	EIF4EBP2P3
31979	100190926	IBD19
31980	100190928	SLEB12
31981	100190929	IBD15
31982	100190930	IBD16
31983	100190931	IBD18
31984	100190932	CMM7
31985	100190934	LOC100190934
31986	100190938	RAMP2-AS1
31987	100190939	TPT1-AS1
31988	100190940	LINC02418
31989	100190947	SUPT4H1P1
31990	100190949	C5orf52
31991	100190952	NDUFB1P1
31992	100190954	EXOSC3P2
31993	100190955	FAM32DP
31994	100190956	FAM32EP
31995	100190982	POROK5
31996	100190983	DEL2Q32Q33
31997	100190984	DEL1Q43Q44
31998	100190985	IS5
31999	100190986	LOC100190986
32000	100190987	FDPSP10
32001	100191039	RPL36AP33
32002	100191040	C2CD4D
32003	100191063	SNAR-A14
32004	100192204	PPIAP30
32005	100192306	JAWAD
32006	100192307	MUSQTL1
32007	100192308	DEL2Q31
32008	100192311	MUSTQTL1
32009	100192312	IBD21
32010	100192378	ZFHX4-AS1
32011	100192379	PP12613
32012	100192386	FLJ16779
32013	100192388	LOC100192388
32014	100192389	LOC100192389
32015	100192420	LINC01634
32016	100192426	LOC100192426
32017	100194425	BCAP31P1
32018	100194426	BCAP31P2
32019	100196909	ALPQTL1
32020	100196910	POROK2
32021	100196911	POROK6
32022	100196912	MAFD8
32023	100196913	SCZD14
32024	100196914	ALPQTL2
32025	100196915	ALPQTL3
32026	100196916	ALPQTL4
32027	100196917	MAFD9
32028	100196918	SLEB13
32029	100196919	SS3
32030	100196944	LOC100196944
32031	100216001	MANCR
32032	100216336	RPS24P8
32033	100216337	LOC100216337
32034	100216338	RPS24P13
32035	100216339	RPS24P6
32036	100216340	RPS24P16
32037	100216341	RPS24P17
32038	100216342	RPS24P7
32039	100216344	DYT17
32040	100216346	LOC100216346
32041	100216355	LOC100216355
32042	100216356	LOC100216356
32043	100216466	DNM1P43
32044	100216479	FAR2P2
32045	100216483	DEL18Q
32046	100216484	NRCLP4
32047	100216487	AKIRIN2P1
32048	100216488	LOC100216488
32049	100216505	DNM1P24
32050	100216506	DNM1P25
32051	100216507	DNM1P26
32052	100216514	DNM1P27
32053	100216515	DNM1P36
32054	100216516	DNM1P37
32055	100216517	DNM1P38
32056	100216518	DNM1P39
32057	100216542	DNM1P45
32058	100216544	DNM1P47
32059	100216545	KMT2E-AS1
32060	100216546	LINC01004
32061	100217367	LOC100217367
32062	100217370	DEL1Q21
32063	100217371	DUP1Q21
32064	100217387	AGA3
32065	100233146	HINT1P2
32066	100233147	ARHI1
32067	100233156	LOC100233156
32068	100233157	BMIQ13
32069	100233158	BMIQ14
32070	100233159	WAGRO
32071	100233198	TMX2P1
32072	100233209	PCED1B-AS1
32073	100233226	MCI2
32074	100233227	SLI4
32075	100240702	PLSA1
32076	100240707	GAPDHP42
32077	100240708	GAPDHP43
32078	100240709	GAPDHP44
32079	100240710	GAPDHP45
32080	100240711	GAPDHP46
32081	100240712	GAPDHP47
32082	100240713	GAPDHP48
32083	100240714	LOC100240714
32084	100240728	LOC100240728
32085	100240730	DUP7Q11.23
32086	100240731	DEL15Q15.3
32087	100240732	IBD22
