"","coef_ridge","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross","s0","tcross"
"LINC02035",NA,0.00991311385804951,1,0.0105042363568976,2,0.010209452600486,3,0.00935267899732888,4,0.00565205663394687,5,0.0114622796695959,6,0.0111281321927717,7,0.0111281321927717,8,0.00856637590400551,9,0.00991311385804951,10,0.00935267899732888,11,0.0108188566565979,12,0.0128554699695435,13,0.0090853689122788,14,0.0105042363568976,15,0.0128554699695435,16,0.010209452600486,17,0.0090853689122788,18,0.0111281321927717,19,0.010209452600486,20,0.0090853689122788,21,0.0111281321927717,22,0.0108188566565979,23,0.00500548371349986,24,0.014003235550494,25,0.0108188566565979,26,0.00696956658923034,27,0.0105042363568976,28,0.00991311385804951,29,0.00831877588026962,30
"ZNF383",NA,-0.00313357034063173,1,-0.00309788083911424,2,-0.00312413099163384,3,-0.00316275245050245,4,-0.00312019405831219,5,-0.00305071628648268,6,-0.0030572863641688,7,-0.0030572863641688,8,-0.00319304024869608,9,-0.00313357034063173,10,-0.00316275245050245,11,-0.00308931245433371,12,-0.00296135720644842,13,-0.00317770886192479,14,-0.00309788083911424,15,-0.00296135720644842,16,-0.00312413099163384,17,-0.00317770886192479,18,-0.0030572863641688,19,-0.00312413099163384,20,-0.00317770886192479,21,-0.0030572863641688,22,-0.00308931245433371,23,-0.00302729750858421,24,-0.00289130368229906,25,-0.00308931245433371,26,-0.00320688951573174,27,-0.00309788083911424,28,-0.00313357034063173,29,-0.00320040381594386,30
"WDR3",NA,-0.00709217436797155,1,-0.00735650226809464,2,-0.00723263489531575,3,-0.00683969338487611,4,-0.0050595034732457,5,-0.00779991565356422,6,-0.00763481811252,7,-0.00763481811252,8,-0.00648097566091475,9,-0.00709217436797155,10,-0.00683969338487611,11,-0.00750845175524482,12,-0.00842876860290467,13,-0.00672135172140424,14,-0.00735650226809464,15,-0.00842876860290467,16,-0.00723263489531575,17,-0.00672135172140424,18,-0.00763481811252,19,-0.00723263489531575,20,-0.00672135172140424,21,-0.00763481811252,22,-0.00750845175524482,23,-0.00469378709692308,24,-0.00894453925771183,25,-0.00750845175524482,26,-0.00573424395618289,27,-0.00735650226809464,28,-0.00709217436797155,29,-0.00636750731401069,30
"CCDC43",NA,-0.00684031843855232,1,-0.00707365544693782,2,-0.00696556456867876,3,-0.00661512740584248,4,-0.00494893384592014,5,-0.00746391615152527,6,-0.00731710749118512,7,-0.00731710749118512,8,-0.0062909912257313,9,-0.00684031843855232,10,-0.00661512740584248,11,-0.00720869292650575,12,-0.00801169922181544,13,-0.0065089111500357,14,-0.00707365544693782,15,-0.00801169922181544,16,-0.00696556456867876,17,-0.0065089111500357,18,-0.00731710749118512,19,-0.00696556456867876,20,-0.0065089111500357,21,-0.00731710749118512,22,-0.00720869292650575,23,-0.00459054554016501,24,-0.00844787629182608,25,-0.00720869292650575,26,-0.00559780219817541,27,-0.00707365544693782,28,-0.00684031843855232,29,-0.00618722683913439,30
"PARP1",NA,0.00183273335792106,1,0.0023215018194377,2,0.00206069406077152,3,0.00138413283723514,4,-0.00107722153457876,5,0.00310902932922446,6,0.00285108153124367,7,0.00285108153124367,8,0.000782805578689343,9,0.00183273335792106,10,0.00138413283723514,11,0.00256453700094811,12,0.0043343055048401,13,0.00116985382681414,14,0.0023215018194377,15,0.0043343055048401,16,0.00206069406077152,17,0.00116985382681414,18,0.00285108153124367,19,0.00206069406077152,20,0.00116985382681414,21,0.00285108153124367,22,0.00256453700094811,23,-0.00135856680479725,24,0.00536980600438145,25,0.00256453700094811,26,-0.000333658306467194,27,0.0023215018194377,28,0.00183273335792106,29,0.000598794585513186,30
"CWF19L2",NA,-0.000844661460323263,1,-0.000548438118885396,2,-0.000709783514582572,3,-0.00110838881553144,4,-0.00232715599323145,5,-5.69817223741306e-05,6,-0.000218387874566204,7,-0.000218387874566204,8,-0.00144729616349421,9,-0.000844661460323263,10,-0.00110838881553144,11,-0.000400663523665209,12,0.000751813876700646,13,-0.00123247813602964,14,-0.000548438118885396,15,0.000751813876700646,16,-0.000709783514582572,17,-0.00123247813602964,18,-0.000218387874566204,19,-0.000709783514582572,20,-0.00123247813602964,21,-0.000218387874566204,22,-0.000400663523665209,23,-0.0024017628979535,24,0.00145565585844767,25,-0.000400663523665209,26,-0.00202197730918858,27,-0.000548438118885396,28,-0.000844661460323263,29,-0.00154781716802246,30
"NEAT1",NA,0.0173703191905185,1,0.0184635069240525,2,0.0179158379814524,3,0.0163183850969735,4,0.00916198570745065,5,0.020183657688903,6,0.0195963525817794,7,0.0195963525817794,8,0.0148207393760361,9,0.0173703191905185,10,0.0163183850969735,11,0.0190305217320102,12,0.0225902148418276,13,0.0158101620382985,14,0.0184635069240525,15,0.0225902148418276,16,0.0179158379814524,17,0.0158101620382985,18,0.0195963525817794,19,0.0179158379814524,20,0.0158101620382985,21,0.0195963525817794,22,0.0190305217320102,23,0.0079242656796065,24,0.0244901170338662,25,0.0190305217320102,26,0.0117220478631423,27,0.0184635069240525,28,0.0173703191905185,29,0.0143445069117691,30
"POLR1B",NA,-0.00205398044937169,1,-0.00200422733170647,2,-0.00203845380187492,3,-0.00210467780458257,4,-0.00240985198516307,5,-0.00195626287406362,6,-0.00195820652714855,7,-0.00195820652714855,8,-0.00217878178171081,9,-0.00205398044937169,10,-0.00210467780458257,11,-0.00199459595266051,12,-0.00189809002044478,13,-0.00213369307860259,14,-0.00200422733170647,15,-0.00189809002044478,16,-0.00203845380187492,17,-0.00213369307860259,18,-0.00195820652714855,19,-0.00203845380187492,20,-0.00213369307860259,21,-0.00195820652714855,22,-0.00199459595266051,23,-0.00240751175906986,24,-0.00189271761756475,25,-0.00199459595266051,26,-0.00233438863166515,27,-0.00200422733170647,28,-0.00205398044937169,29,-0.00220377957494744,30
"LINC01310",NA,0.00876516942985094,1,0.00926325101043398,2,0.00901607224632722,3,0.00828373825152542,4,0.00496724749463991,5,0.0100453739093571,6,0.00977667412998525,7,0.00977667412998525,8,0.00759525341536173,9,0.00876516942985094,10,0.00828373825152542,11,0.00952353101471956,12,0.0111183506189259,13,0.00805133466459269,14,0.00926325101043398,15,0.0111183506189259,16,0.00901607224632722,17,0.00805133466459269,18,0.00977667412998525,19,0.00901607224632722,20,0.00805133466459269,21,0.00977667412998525,22,0.00952353101471956,23,0.00438007846279817,24,0.0119525365763518,25,0.00952353101471956,26,0.00616388213122256,27,0.00926325101043398,28,0.00876516942985094,29,0.00737600178694117,30
"WDR92",NA,-0.00198130043660649,1,-0.00186495108774474,2,-0.00193287801229639,3,-0.0020895958886173,4,-0.00262130905082105,5,-0.00169587154442198,6,-0.00174242889691554,7,-0.00174242889691554,8,-0.00223474483412279,9,-0.00198130043660649,10,-0.0020895958886173,11,-0.0018169563877958,12,-0.00143570638803301,13,-0.00214410809441514,14,-0.00186495108774474,15,-0.00143570638803301,16,-0.00193287801229639,17,-0.00214410809441514,18,-0.00174242889691554,19,-0.00193287801229639,20,-0.00214410809441514,21,-0.00174242889691554,22,-0.0018169563877958,23,-0.0026289352343395,24,-0.00125241766320352,25,-0.0018169563877958,26,-0.00249736226878197,27,-0.00186495108774474,28,-0.00198130043660649,29,-0.00227980093540836,30
"BCKDHB",NA,0.00622283608920131,1,0.00703979615309492,2,0.00661371116852165,3,0.00546264971512425,4,0.000981509598443446,5,0.00835556136623636,6,0.00791456780538867,7,0.00791456780538867,8,0.00442506286757045,9,0.00622283608920131,10,0.00546264971512425,11,0.00745531616478742,12,0.0103509078103544,13,0.00509874542832112,14,0.00703979615309492,15,0.0103509078103544,16,0.00661371116852165,17,0.00509874542832112,18,0.00791456780538867,19,0.00661371116852165,20,0.00509874542832112,21,0.00791456780538867,22,0.00745531616478742,23,0.00036971243574836,24,0.011987224692866,25,0.00745531616478742,26,0.00242843429642075,27,0.00703979615309492,28,0.00622283608920131,29,0.00410329880598127,30
"TSEN54",NA,-0.00609442764732102,1,-0.00644507103380875,2,-0.0062725981301943,3,-0.0057703287737152,4,-0.00377371610127015,5,-0.00703897350156132,6,-0.00682605331434597,7,-0.00682605331434597,8,-0.00532700896025883,9,-0.00609442764732102,10,-0.0057703287737152,11,-0.00663994430322929,12,-0.00793916198312155,13,-0.00562031120820808,14,-0.00644507103380875,15,-0.00793916198312155,16,-0.0062725981301943,17,-0.00562031120820808,18,-0.00682605331434597,19,-0.0062725981301943,20,-0.00562031120820808,21,-0.00682605331434597,22,-0.00663994430322929,23,-0.00342953582194451,24,-0.00876129991893577,25,-0.00663994430322929,26,-0.00446683086671849,27,-0.00644507103380875,28,-0.00609442764732102,29,-0.00519131372137082,30
"TIMM21",NA,0.00675398746706407,1,0.0076531227981249,2,0.00718499552423789,3,0.00592198341508331,4,0.00113866824372781,5,0.00911374492586876,6,0.00862113498168586,7,0.00862113498168586,8,0.00479447864684513,9,0.00675398746706407,10,0.00592198341508331,11,0.00811438192566145,12,0.0113423676626277,13,0.00552597035051404,14,0.0076531227981249,15,0.0113423676626277,16,0.00718499552423789,17,0.00552597035051404,18,0.00862113498168586,19,0.00718499552423789,20,0.00552597035051404,21,0.00862113498168586,22,0.00811438192566145,23,0.000504835743169403,24,0.0131852068617048,25,0.00811438192566145,26,0.00265751834019353,27,0.0076531227981249,28,0.00675398746706407,29,0.00444710198902775,30
"MRPL51",NA,-0.0154681062802867,1,-0.016351847993865,2,-0.0159129815689556,3,-0.0146210689328969,4,-0.00883612062099988,5,-0.0177615711302488,6,-0.0172735045169696,7,-0.0172735045169696,8,-0.01341743642031,9,-0.0154681062802867,10,-0.0146210689328969,11,-0.0168182607405236,12,-0.019755731737078,13,-0.0142146063121785,14,-0.016351847993865,15,-0.019755731737078,16,-0.0159129815689556,17,-0.0142146063121785,18,-0.0172735045169696,19,-0.0159129815689556,20,-0.0142146063121785,21,-0.0172735045169696,22,-0.0168182607405236,23,-0.00780235841132173,24,-0.0213869476001943,25,-0.0168182607405236,26,-0.0109270463799321,27,-0.016351847993865,28,-0.0154681062802867,29,-0.0130358909520618,30
"EIF5B",NA,-0.000219575897301372,1,0.000203535243260097,2,-2.54209494236851e-05,3,-0.00059527832836531,4,-0.00234795319527624,5,0.000913769096033896,6,0.000676810026381917,7,0.000676810026381917,8,-0.00107676759329327,9,-0.000219575897301372,10,-0.00059527832836531,11,0.000418128187080136,12,0.00208979581564544,13,-0.00077143877443618,14,0.000203535243260097,15,0.00208979581564544,16,-2.54209494236851e-05,17,-0.00077143877443618,18,0.000676810026381917,19,-2.54209494236851e-05,20,-0.00077143877443618,21,0.000676810026381917,22,0.000418128187080136,23,-0.00247687131730549,24,0.00310164528032974,25,0.000418128187080136,26,-0.0018945340581509,27,0.000203535243260097,28,-0.000219575897301372,29,-0.00121979572477991,30
"PRG1",NA,0.0143121639264894,1,0.0154678817027953,2,0.0148806598419889,3,0.0132353386456295,4,0.00668862491749974,5,0.0173599846222539,6,0.016706982673047,7,0.016706982673047,8,0.0117583605656376,9,0.0143121639264894,10,0.0132353386456295,11,0.0160776056484539,12,0.0201976111645388,13,0.0127255886151492,14,0.0154678817027953,15,0.0201976111645388,16,0.0148806598419889,17,0.0127255886151492,18,0.016706982673047,19,0.0148806598419889,20,0.0127255886151492,21,0.016706982673047,22,0.0160776056484539,23,0.00567700308585829,24,0.0225915204287837,25,0.0160776056484539,26,0.00888764807818916,27,0.0154678817027953,28,0.0143121639264894,29,0.0113011500893868,30
"PLRG1",NA,-0.0095234354946233,1,-0.0099288919871159,2,-0.00973331022194475,3,-0.00912829605984508,4,-0.00621114174535927,5,-0.0105712695991452,6,-0.0103454787460875,7,-0.0103454787460875,8,-0.00855385151843701,9,-0.0095234354946233,10,-0.00912829605984508,11,-0.0101469442725556,12,-0.0114414606930469,13,-0.00893856383863477,14,-0.0099288919871159,15,-0.0114414606930469,16,-0.00973331022194475,17,-0.00893856383863477,18,-0.0103454787460875,19,-0.00973331022194475,20,-0.00893856383863477,21,-0.0103454787460875,22,-0.0101469442725556,23,-0.00563144861767874,24,-0.012170790396611,25,-0.0101469442725556,26,-0.00731895119565624,27,-0.0099288919871159,28,-0.0095234354946233,29,-0.00836985730395419,30
"ZNF699",NA,-2.69739737038341e-05,1,0.000349201135796683,2,0.000147211910232481,3,-0.000363083919918658,4,-0.00195882404748329,5,0.000979191521522973,6,0.000767267767402263,7,0.000767267767402263,8,-0.000796538470710785,9,-2.69739737038341e-05,10,-0.000363083919918658,11,0.000541316329689433,12,0.00200889271990385,13,-0.000521026226694619,14,0.000349201135796683,15,0.00200889271990385,16,0.000147211910232481,17,-0.000521026226694619,18,0.000767267767402263,19,0.000147211910232481,20,-0.000521026226694619,21,0.000767267767402263,22,0.000541316329689433,23,-0.00208137559506063,24,0.00286653384733673,25,0.000541316329689433,26,-0.00153954843648163,27,0.000349201135796683,28,-2.69739737038341e-05,29,-0.00092602712750083,30
"ZNF614",NA,-0.00253423031822619,1,-0.00245702528650568,2,-0.00250625099836103,3,-0.00260364255973694,4,-0.00285701461157154,5,-0.00234536494278561,6,-0.00237350397990329,7,-0.00237350397990329,8,-0.00269093696261182,9,-0.00253423031822619,10,-0.00260364255973694,11,-0.00242898409656802,12,-0.00215010583244712,13,-0.00263974721153235,14,-0.00245702528650568,15,-0.00215010583244712,16,-0.00250625099836103,17,-0.00263974721153235,18,-0.00237350397990329,19,-0.00250625099836103,20,-0.00263974721153235,21,-0.00237350397990329,22,-0.00242898409656802,23,-0.00281883015202461,24,-0.00203993715275935,25,-0.00242898409656802,26,-0.00283181828411342,27,-0.00245702528650568,28,-0.00253423031822619,29,-0.00271813683059302,30
"TARS",NA,-0.022907779757116,1,-0.024705909481434,2,-0.0237941187870363,3,-0.0212247727591291,4,-0.0108520705163366,5,-0.0276333175837483,6,-0.0266240573948159,7,-0.0266240573948159,8,-0.0189051776716321,9,-0.022907779757116,10,-0.0212247727591291,11,-0.0256525152407962,12,-0.0319774242373697,13,-0.0204257299374656,14,-0.024705909481434,15,-0.0319774242373697,16,-0.0237941187870363,17,-0.0204257299374656,18,-0.0266240573948159,19,-0.0237941187870363,20,-0.0204257299374656,21,-0.0266240573948159,22,-0.0256525152407962,23,-0.00922898634578077,24,-0.0355950567055136,25,-0.0256525152407962,26,-0.0143620960564924,27,-0.024705909481434,28,-0.022907779757116,29,-0.0181844434132376,30
"STK39",NA,0.0068351030455467,1,0.00770496954451531,2,0.00725101553792435,3,0.00602352249820602,4,0.00121205792645164,5,0.00910042417540648,6,0.00863325966611595,7,0.00863325966611595,8,0.00491367178369969,9,0.0068351030455467,10,0.00602352249820602,11,0.00814607379858563,12,0.0112037829320441,13,0.00563378413741646,14,0.00770496954451531,15,0.0112037829320441,16,0.00725101553792435,17,0.00563378413741646,18,0.00863325966611595,19,0.00725101553792435,20,0.00563378413741646,21,0.00863325966611595,22,0.00814607379858563,23,0.000551320954530918,24,0.0128823578678875,25,0.00814607379858563,26,0.00277042383944097,27,0.00770496954451531,28,0.0068351030455467,29,0.00456825784441066,30
"CCND2",NA,0.00126280924330954,1,0.00152476374386691,2,0.00138279414798855,3,0.00100901668991274,4,-0.000682643416718971,5,0.00191082615378984,6,0.00179239882359972,7,0.00179239882359972,8,0.000647768012797487,9,0.00126280924330954,10,0.00100901668991274,11,0.00164430443212138,12,0.00246283170210165,13,0.000881054261790445,14,0.00152476374386691,15,0.00246283170210165,16,0.00138279414798855,17,0.000881054261790445,18,0.00179239882359972,19,0.00138279414798855,20,0.000881054261790445,21,0.00179239882359972,22,0.00164430443212138,23,-0.00092563485755019,24,0.00282751058521544,25,0.00164430443212138,26,-0.000105633699641864,27,0.00152476374386691,28,0.00126280924330954,29,0.000530423599283635,30
"LCMT2",NA,0.0036922345601972,1,0.00422366150223024,2,0.00394477085287116,3,0.00319373830230752,4,0.000194046632724191,5,0.0050683244537024,6,0.00478734824698596,7,0.00478734824698596,8,0.00250867656525162,9,0.0036922345601972,10,0.00319373830230752,11,0.00448992453708436,12,0.00633857923350533,13,0.00295229748660173,14,0.00422366150223024,15,0.00633857923350533,16,0.00394477085287116,17,0.00295229748660173,18,0.00478734824698596,19,0.00394477085287116,20,0.00295229748660173,21,0.00478734824698596,22,0.00448992453708436,23,-0.000216433783236506,24,0.00730935087598212,25,0.00448992453708436,26,0.00117105078417029,27,0.00422366150223024,28,0.0036922345601972,29,0.00229366941036577,30
"EIF2AK3",NA,-0.000387148446176108,1,-0.000245158433716437,2,-0.000324056538197078,3,-0.000525888965724029,4,-0.0014178187217401,5,-4.31542392325158e-05,6,-0.000102497647962941,7,-0.000102497647962941,8,-0.000723245478459265,9,-0.000387148446176108,10,-0.000525888965724029,11,-0.000183697944264972,12,0.000239339770121562,13,-0.000597181021126207,14,-0.000245158433716437,15,0.000239339770121562,16,-0.000324056538197078,17,-0.000597181021126207,18,-0.000102497647962941,19,-0.000324056538197078,20,-0.000597181021126207,21,-0.000102497647962941,22,-0.000183697944264972,23,-0.00152148851291032,24,0.000385528208576504,25,-0.000183697944264972,26,-0.00113034152378713,27,-0.000245158433716437,28,-0.000387148446176108,29,-0.000787902239312052,30
"CYB5R1",NA,0.0021982647141509,1,0.00213476117839269,2,0.0021755976920952,3,0.00225026214646597,4,0.00232617893493,5,0.00202902901503882,6,0.00205985331901911,7,0.00205985331901911,8,0.00230664429312098,9,0.0021982647141509,10,0.00225026214646597,11,0.00210852111360127,12,0.0018194332835363,13,0.00227587712291216,14,0.00213476117839269,15,0.0018194332835363,16,0.0021755976920952,17,0.00227587712291216,18,0.00205985331901911,19,0.0021755976920952,20,0.00227587712291216,21,0.00205985331901911,22,0.00210852111360127,23,0.00226420143226006,24,0.00167351575558668,25,0.00210852111360127,26,0.00236648931991992,27,0.00213476117839269,28,0.0021982647141509,29,0.00232265281313799,30
"NDRG2",NA,-0.00409069361448841,1,-0.00415110121178697,2,-0.00412995896333506,3,-0.00402356162985907,4,-0.0033043378292656,5,-0.00423947434483907,6,-0.00420456987261402,7,-0.00420456987261402,8,-0.00391058586081485,9,-0.00409069361448841,10,-0.00402356162985907,11,-0.00418897807666195,12,-0.00429718602471584,13,-0.0039918683805602,14,-0.00415110121178697,15,-0.00429718602471584,16,-0.00412995896333506,17,-0.0039918683805602,18,-0.00420456987261402,19,-0.00412995896333506,20,-0.0039918683805602,21,-0.00420456987261402,22,-0.00418897807666195,23,-0.00310976072773281,24,-0.00437811203158314,25,-0.00418897807666195,26,-0.00362413989188623,27,-0.00415110121178697,28,-0.00409069361448841,29,-0.00387314480269268,30
